REFERENCE,LINK,TAG,ADDRESS,ZONE,CITY,DESCRIPTION,CONDOMINIUM,ADMINISTRATION,STRATA,AGE,REMODELED,AREA,ROOMS,BATHROOMS,GARAGES,ELEVATORS,TYPE OF PROPERTY,STORAGE,PORTER'S LODGE,LAUNDRY AREA,GAS,PARKING LOT,FULL PRICE,FINAL PRICE,CREATION,OBSERVATIONS,PRICE 1,UPDATE 1,PRICE 2,UPDATE 2,PRICE 3,UPDATE 3,PRICE 4,UPDATE 4,PRICE 5,UPDATE 5,PRICE 6,UPDATE 6,PRICE 7,UPDATE 7
7923671730,https://habi.co/venta-apartamentos/7923671730/hacienda-real---apartamento-venta-hacienda-cali-valle-del-cauca,,Carrera 69 # 20 - 61,Comuna 17,Cali,"Apartamento en venta de 58m2, con vista exterior, ubicado en un 3cer piso (Torre 1 Apto 302 ), acceso por ascensor y escaleras, parqueadero propio ( 10 ). Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso en porcelanato en habitaciones y zona social y cerámica en baños y cocina. El apartamento cuenta con piscina, zona infantil, parqueadero privado, gimnasio y vigilancia privada las 24 horas. Cerca a centro comercial Jardín Plaza; cerca a almacenes de cadena como D1 ; cerca a clínica Valle del Lili ; cerca a estación del MIO Simón Bolívar, Vías de acceso por Av. Simón Bolívar y Carrera 70.",VIVIENDA MULTIFAMILIAR HACIENDA REAL,$212.000,4,3 años,Si,58 m2,2,2,1,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$285.500.000,$285.500.000,13/8/2022,,,,,,,,,,,,,,,
7924194656,https://habi.co/venta-apartamentos/7924194656/verona-2-apartamento-venta-tibana-puente-aranda,,Carrera 36 # 3-41,Ciudad montes,Bogotá,"Apartamento en venta de 52 m2, con vista interior, ubicado en un 10 piso (Torre 1 Apto 1007), acceso por ascensor, parqueadero propio cubierto (56). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con cancha de futbol y basquetbol, parque para niños, zona BBQ, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Las Américas, Renovación; cerca a almacenes de cadena como D1; cerca a colegio Luis Concha Córdoba; cerca a estación de Transmilenio comuneros y paraderos del SITP ; Vías de acceso por carrera 36 y calle 3.",Verona 2,$191.300,4,1 años,Si,61 m2,3,2,1,2,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$336.500.000,$336.500.000,13/8/2022,,,,,,,,,,,,,,,
7924302892,https://habi.co/venta-apartamentos/7924302892/san-andres-afidro-apartamento-venta-tibabuyes-suba,Externo,Calle 143 #127F-06,Tibabuyes,Bogotá,"Apartamento en venta de 65m2, con vista exterior, ubicado en un 4to piso (Torre 4 Apto 402), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Plaza imperial, Portal Hatochico; cerca a almacenes de cadena como Éxito, Jumbo, D1; cerca a colegio Don Bosco 5, Pedagógico Dulce María; cerca a estación de Transmilenio Portal Suba; Vías de acceso por la calle 145 y la cra 118. *VALOR DE ADMINISTRACION POR CONFIRMAR*",San Andrés Afidro,,3,26 años,,65 m2,3,1,1,No Tiene,Apartamento,,24 hrs,Comunal,Si,Si,$169.000.000,$169.000.000,13/8/2022,,,,,,,,,,,,,,,
7924546744,https://habi.co/venta-apartamentos/7924546744/aries-3-apartamento-venta-contador-usaquen,,Carrera 17 # 136-19,Los cedros,Bogotá,"Apartamento en venta de 56 m2, con vista interior, ubicado en un 2do piso (Apto 206), acceso por escalera , parqueadero propio cubierto (19)y deposito (19). Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El edificio cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Plaza 137 ; cerca a almacenes de cadena como Carulla, D1, Ara ; cerca a colegio Los Andes ; cerca a universidad El Bosque ; cerca a estación de Transmilenio Alcalá y paraderos del SITP ; Vías de acceso por carrera 17 y calle 136. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Aries 3,$0,5,24 años,Si,56 m2,2,2,1,No Tiene,Apartamento,1,24 hrs,No Tiene,Si,,$302.500.000,$302.500.000,13/8/2022,,,,,,,,,,,,,,,
7924719496,https://habi.co/venta-apartamentos/7924719496/parque-campestre-etapa-6-apartamento-venta-parque-campestre-soacha,Externo,Carrera 7A # 2a-72,Soacha la fragua y el altico,Soacha,"Apartamento en venta de 48m2, con vista interior, ubicado en un 5to piso (Torre 11 Apto 503), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina y zona de lavandería. Tiene piso ceramico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños, salón social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Parque Campestre; cerca a almacenes de cadena como Ara y D1; cerca a colegios Santa Ana y Escuela Normal Superior María Auxiliadora; cerca a universidad Uniminuto; Vías de acceso por la Carrera 7A y Carrera 16. VALOR DE ADMINISTRACIÓN POR CONFIRMAR",Parque Campestre Etapa 6,,3,9 años,No,48 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$97.500.000,$97.500.000,13/8/2022,,,,,,,,,,,,,,,
7925303409,https://habi.co/venta-apartamentos/7925303409/margaritas-2-apartamento-venta-margaritas-kennedy,,Calle 45A # 88C-98 Sur,Las margaritas,Bogotá,"Apartamento en venta de 57m2, con vista interior, ubicado en un 5to piso (Torre 10 Apto 503). Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baño y cocina. El conjunto cuenta con zonas verdes, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Milenio plaza; cerca a almacenes de cadena como Metro, Ara; cerca a colegio Las Margaritas; cerca a universidad Francisco José de Caldas; cerca a estación de Transmilenio Portal Américas; Vías de acceso por la calle 45 A Sur y carrera 89A. *VALOR DE ADMINISTRACIÓN POR CONFIRMAR*",Las Margaritas 2,$0,2,7 años,Si,57 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$167.000.000,$167.000.000,13/8/2022,,,,,,,,,,,,,,,
7935589768,https://habi.co/venta-apartamentos/7935589768/tintala-fase-6-casa-venta-tintala-kennedy,Muy pronto,Calle 6a # 89 - 55,Calandaima,Bogotá,"Casa en venta de 60 m2, con vista interior, ubicado en una (casa 453). Consta de 3 habitaciones, 3 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámica en habitaciones y zona social y cerámica en baños y cocina. El conjunto tiene, zonas verdes, zona para niños salón comunal y vigilancia privada las 24 horas. Cerca a Centro comercial Hayuelos, Tintal Plaza; Almacenes de cadena como Jumbo, Éxito; Estaciones de Transmilenio como Biblioteca Tintal y Patio Bonito. Vías de acceso como la Avenida Ciudad de Cali y Avenida las Américas. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Tíntala Fase 6,$0,2,18 años,Si,60 m2,3,3,No Tiene,No Tiene,Casa,No Tiene,24 hrs,No Tiene,Si,Si,$204.000.000,$204.000.000,13/8/2022,,,,,,,,,,,,,,,
7936218947,https://habi.co/venta-apartamentos/7936218947/edificio-ayamonte-apartamento-venta-alhambra-suba,,Calle 113 # 55-52,La alhambra,Bogotá,"Apartamento en venta de 94 m2, con vista exterior, ubicado en un 4to. piso ( Apto 402), acceso por ascensor, parqueadero propio cubierto (14). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El edificio cuenta con salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Iserra 100; cerca a almacenes de cadena como Frutiver y D1; cerca a colegio Emmanuel d´Álzón; cerca a universidad Externado; cerca a estación de Transmilenio Puente Largo ; Vías de acceso por la A.V Suba y Calle 113 *VALOR DE ADMINISTRACION POR CONFIRMAR*",Edificio Ayamonte,$559.000,5,28 años,Si,94 m2,3,2,1,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,,$438.000.000,$438.000.000,13/8/2022,,,,,,,,,,,,,,,
7936224550,https://habi.co/venta-apartamentos/7936224550/torres-sevilla-2-apartamento-venta-plan-suba,Externo,Carrera 72bis # 152b-32,Casa blanca suba,Bogotá,"Apartamento en venta de 68m2, con vista interior, ubicado en un 2do piso (Torre 10B Apto 202 ), acceso por ascensor, parqueadero propio cubierto (500 y 501). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y ceramico en baños y cocina. El conjunto cuenta con gimnasio, salones comunales, zona umeda, piscinas, cancha de scuash, sala de negocios, lavanderia comunal, parques infantiles y vigilancia privada las 24 horas. Cerca a centro comercial Parque la Colina; cerca a almacenes de cadena como Exito, Jumbo y Carulla; cerca a colegio Marymount; cerca a estación de Transmilenio Gratamira; Vías de acceso por Avenida Boyacá y Calle 170. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Torres de Sevilla 2,$255.000,4,12 años,,68 m2,3,2,2,1,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$400.000.000,$400.000.000,13/8/2022,,,,,,,,,,,,,,,
7937440162,https://habi.co/venta-apartamentos/7937440162/brandenburgo-apartamento-venta-americas-kennedy,Externo,Calle 5 # 69c - 14,Americas,Bogotá,"Apartamento en venta de __m2, con vista interior, ubicado en un 4to piso (Apto 401), acceso por escaleras, parqueadero propio cubierto ( 29 ) y depósito ( 401 ). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y cerámico en zona social, baños y cocina. El edificio cuenta con salón social, y vigilancia privada las 24 horas. Cerca a centros comerciales Plaza de las Américas, Plaza Central; cerca a almacenes de cadena como tiendas Ara, Éxito, D1; cerca a colegios Superior Americano, La Floresta sur; cerca a estación de Transmilenio Marsella; Vías de acceso por la Carrera 69b y Calle 6.",Brandenburgo,$190.000,3,23 años,No,66 m2,3,2,1,No Tiene,Apartamento,1,24 hrs,No Tiene,Si,Si,$325.000.000,$325.000.000,13/8/2022,,,,,,,,,,,,,,,
7937735318,https://habi.co/venta-apartamentos/7937735318/,Externo,Diagonal 32 # 34-55,Bosa central,Soacha,"Apartamento en venta de 48m2, con vista interior, ubicado en un 1er piso (Torre 11 Apto 103), acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina, estudio y zona de lavandería. Estado en obra gris. El conjunto cuenta con zonas verdes, zona para niños, salón social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales Jardín Plaza, Miraflores y Mercurio; cerca a almacenes de cadena como Olímpica, Cooratiendas y Colsubsidio; cerca a colegios Minuto de Dios, Ciudad Verde y Chiloé; cerca a universidad UNAD; Vías de acceso por la Av. Tierra Negra y Diagonal 40. VALOR DE ADMINISTRACIÓN POR CONFIRMAR",Gardenia 1,$70.000,3,8 años,No,48 m2,2,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$125.000.000,$125.000.000,15/8/2022,,,,,,,,,,,,,,,
7941576704,https://habi.co/venta-apartamentos/7941576704/saint-michel-apartamento-venta-puente-largo-suba,Externo,Calle 104b #57-23,La alhambra,Bogotá,"Apartamento en venta de 103m2, con vista exterior, ubicado en un 5to piso (Apto 501), acceso por ascensor, parqueadero propio cubierto (7 y 8). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El edificio cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Iserra 100, Puente Largo y MasterCenter; cerca a Colegio Jonathan Swift Sede Primaria, Colegio San Sebastián y Colegio Rosario de Santo Domingo; cerca a Fundación Universitaria Cafam y Universidad Nebrija Bogotá; cerca a almacenes de cadena como Éxito, Colsubsidio, Carulla, Tiendas D1 y Ara; cerca a estación de Transmilenio Suba Calle 100; vías de acceso por la Av. Suba y la calle 100.",Saint Michel,$653.000,5,27 años,No,103 m2,3,2,1,1,Apartamento,No Tiene,24 hrs,Comunal,Si,No,$498.000.000,$498.000.000,13/8/2022,,,,,,,,,,,,,,,
7965950311,https://habi.co/venta-apartamentos/7965950311/yerbabuena-apartamento-venta-bosque-san-mateo,,Carrera 16 Este #36-96,Soacha - san mateo 1,Soacha,"Apartamento en venta de 44 m2, con vista interior, ubicado en un 1er piso (Torre 11 Apto 102), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zonas verdes, salon social, minimarket, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Ventura Terreros; cerca a colegio Julio César Turbay Ayala, Gabriel García Márquez; cerca a paraderos del SITP; Vías de acceso por carrera 9 este y Avenida Terreros . *VALOR DE ADMINISTRACION POR CONFIRMAR*",Yerbabuena,$50.000,3,12 años,Si,44 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$107.000.000,$107.000.000,13/8/2022,,,,,,,,,,,,,,,
7977469613,https://habi.co/venta-apartamentos/7977469613/apartamento-venta-horizonte-verde-avenida-centenario-norte-armenia,,Calle 27 Norte # 5 - 02,Comuna 10b,Armenia,"Apartamento en venta de 71 m2, con vista exterior, ubicado en un 7mo piso (Torre 2 Apto 707), acceso por ascensor , parqueadero propio cubierto (163) . Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y piso porcelanato en zona social, baños y cocina. El conjunto cuenta con salón social, gimnasio, turco, sauna, jacuzzi, piscina, zonas verdes, zona para mascotas y vigilancia privada las 24 horas. Cerca a Batallón 8 de sanidad, centro comercial calima ; cerca a almacenes de cadena como Inter y Almacén La 14 y cerca paraderos del TINTO ; Vías de acceso por Avenida Centenario, Avenida Las Palmas y vía Pereira - Calarcá.",Horizonte Verde,$195.000,5,2 años,Si,71 m2,3,2,1,2,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$322.000.000,$322.000.000,13/8/2022,,,,,,,,,,,,,,,
7978576548,https://habi.co/venta-apartamentos/7978576548/ceiba-del-norte-ph---apartamento-venta-niquia-bello,,Avenida 32 # 49 a - 135,Zona industrial nº4,Bello,"Apartamento en venta de 65.65m2, con vista exterior, ubicado en un 5to piso (Torre 3, Apto 515), acceso por ascensor, parqueadero propio cubierto (145). Consta de 3 habitaciones, 2 baños, sala comedor, balcón (3m2), cocina integral y zona de lavandería. Tiene piso cerámico en habitaciones, zona social, baños y cocina. El conjunto cuenta con salón social, zona para niños, zonas verdes, piscina y vigilancia privada las 24 horas. Cerca a centro comercial Puerta del Norte; cerca a almacenes de cadena como Éxito, D1 y Homecenter; cerca a estación del metro Niquia; Vías de acceso por la autopista Bello - Copacabana. VALOR DE ADMINISTRACION POR CONFIRMAR",Ceiba del Norte P.H.,$0,4,7 años,Si,66 m2,3,2,1,2,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$247.500.000,$247.500.000,13/8/2022,,,,,,,,,,,,,,,
7980955008,https://habi.co/venta-apartamentos/7980955008/oikos-versalles-apartamento-venta-villa-marina-zipaquira,,Carrera 17 # 28-197,Zipa san rafael,Zipaquirá,"Apartamento en venta de 61m2, con vista interior, ubicado en un 5to piso (Torre 3 Apto 502), acceso por ascensor. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y cerámico en zona social, baños y cocina. El conjunto cuenta con salón comunal, parque infantil, piscina, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales como San Roque y Megacity; cerca a almacenes de cadena como Metro, Éxito y D1; cerca a colegio Douglas Brown y Nuestra Señora de Lourdes; cerca a universidad Uniminuto; vías de acceso por la Carrera 17 y Calle 26. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Oikos Versalles,$0,3,5 años,Si,61 m2,3,2,No Tiene,1,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$160.000.000,$160.000.000,13/8/2022,,,,,,,,,,,,,,,
7981672531,https://habi.co/venta-apartamentos/7981672531/arreboles-apartamento-venta-suba-urbano-suba,Externo,KR 84A 145 95,Suba,Bogotá,"Apartamento en venta de 73m2, con vista exterior, ubicado en un 2do piso (Torre 6 Apto 219), acceso por escalera, parqueadero propio cubierto (71). Consta de 3 habitaciones, 2 baños, sala comedor, balcón (4m2), cocina integral y zona de lavandería. Tiene piso alfombrado en habitaciones, laminado zona social y cerámico en baños y cocina. El conjunto cuenta con : salón social, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Centro Suba, Subasar; cerca a almacenes de cadena como D1, Éxito; cerca al colegio Gimnasio Pino Sierra, Agustiniano Suba; cerca a universidad Uniagustiniana; cerca a estación de Transmilenio 21 Ángeles paraderos del SITP; Vías de acceso por Avenida Suba y Carrera 84a. VALOR DE ADMINISTRACION POR CONFIRMAR",ARREBOLES,$0,3,13 años,,73 m2,3,2,1,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$275.000.000,$275.000.000,13/8/2022,,,,,,,,,,,,,,,
7981682531,https://habi.co/venta-apartamentos/7981682531/parques-bogota-pino-apartamento-venta-san-bernardino-bosa,,Calle 88 sur #88c-89,Tintal sur,Bogotá,"Apartamento en venta de 46 m2, con vista interior, ubicado en un 5to piso (Torre 16 Apto 501), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en habitaciones, zona social, baños y cocina. El conjunto cuenta con zonas verdes, parque para niños, maquinas de ejercicio y vigilancia privada las 24 horas. Cerca a centro comercial Metrorecreo Mall; cerca a almacenes de cadena como Justo y Bueno; cerca a colegio San Bernardino;cerca a paraderos del SITP ; Vías de acceso por calle 88 sur y carrera 86. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Parques de Bogotá Pino,$0,2,5 años,Si,46 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,,$127.000.000,$127.000.000,13/8/2022,,,,,,,,,,,,,,,
7986651174,https://habi.co/venta-apartamentos/7986651174/grandeza-4-apartamento-venta-hogares-soacha-soacha,,Calle 4 sur # 19 b - 106,Soacha danubio,Soacha,"Apartamento en venta de 55m2, con vista interior, ubicado en un 5to piso (Torre 21 Apto 503), acceso por escaleras. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámica en todas sus zonas. El conjunto cuenta con salón comunal, parque infantil y vigilancia privada las 24 horas. Cerca a centros comerciales como Mercurio y Mediterráneo; cerca a almacenes de cadena como Ara; cerca a Colegio Integral Femenino y Santa Isabel ; Cerca a estación de Transmilenio San Mateo; Vías de acceso por la Av. San Marrón y Calle 4c.",La Grandeza 4,$75.000,3,4 años,Si,55 m2,3,2,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$105.000.000,$105.000.000,15/8/2022,,,,,,,,,,,,,,,
7988525904,https://habi.co/venta-apartamentos/7988525904/prados-ipanema---apartamento-venta-pantanos-kennedy,,Calle 2 # 93 D - 45,Calandaima,Bogotá,"Apartamento en venta de 46 m2, con vista interior, ubicado en un 5to piso (Torre 14 Apto 504 ), acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso en laminado en habitaciones y zona social, cerámico en baño y cocina. El conjunto cuenta con salón comunal, cancha múltiple, zonas verdes, zona para niños y vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza; cerca a almacenes de cadena como Supermercado Colsubsidio ; cerca a colegio Cafam Bellavista y Codema; cerca a estación Banderas y paraderos del SITP ; Vías de acceso por Calle 2 y carrera 93D . VALOR DE ADMINISTRACION POR CONFIRMAR",Prados de Ipanema,$0,2,12 años,Si,46 m2,2,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$130.000.000,$130.000.000,13/8/2022,,,,,,,,,,,,,,,
